# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 12 2025 at 23:53:34+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-21.53.24-502534
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-21.53.24-502534
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
22528 22 490.416994968804 540.910400084463 170.815604925156 161.495218992233 157.933938980103 0 12.944075345993 308 171523.888898111 171523.888898111 27700288 27700288 108632.813463312 108632.813463312 17543680 17543680 392.961595308559 576805.518144445 5914.14187613339 570891.376268311 5144 7614784 76384 7538400 0 0 0 0 170.258818626404 1752357376.06184 66751
23040 22.5 495.240157799599 540.302162926252 172.877397060394 163.557011127472 159.920611381531 0 12.9610958099365 315 173210.795457252 173210.795457252 28329840 28329840 109701.197621031 109701.197621031 17942400 17942400 398.709998609248 587802.421739836 5991.45512815252 581810.966611683 5170 7616239 77839 7538400 0 0 0 0 172.30917096138 1752357378.12363 68259
23552 23 500.202400363162 539.796913317469 174.85337805748 165.532992124557 161.831076383591 0 13.0521183013916 322 174946.345307461 174946.345307461 28959392 28959392 110800.389484889 110800.389484889 18341120 18341120 404.229615610486 586021.748774375 6076.34517933634 579945.403595039 5304 7638177 79329 7558848 0 0 0 0 174.272248744965 1752357380.09961 69767
24064 23.5 504.40549002202 539.306675621683 177.042588949203 167.722203016281 163.977237224579 0 13.069495677948 329 176416.380585746 176416.380585746 29588944 29588944 111731.420545322 111731.420545322 18739840 18739840 407.643063290974 584708.101321282 6166.61546494377 578541.485856338 5330 7639624 80776 7558848 0 0 0 0 176.448516368866 1752357382.28882 71275
24576 24 508.844668123238 538.910834801063 179.116800069809 169.796414136887 165.914303064346 0 13.2590355873108 336 177968.988059067 177968.988059067 30218496 30218496 112714.747818943 112714.747818943 19138560 19138560 417.193807938076 610945.035371917 6215.79387338966 604729.241498527 5590 8250566 82262 8168304 0 0 0 0 178.509680986404 1752357384.36303 72783
25088 24.5 512.852087485051 538.554638497056 181.299797058105 171.979411125183 168.028090715408 0 13.2761015892029 343 179370.587433549 179370.587433549 30848048 30848048 113602.435734466 113602.435734466 19537280 19537280 422.85444351231 621759.763735326 6292.25796922123 615467.505766105 5616 8252020 83716 8168304 0 0 0 0 180.681062459946 1752357386.54603 74291
25600 25 516.350031205753 538.230077387633 183.62075304985 174.300367116928 170.280692577362 0 13.3696520328522 350 180593.997136469 180593.997136469 31477600 31477600 114377.269134643 114377.269134643 19936000 19936000 428.0340416579 619722.153212839 6372.01009510445 613350.143117735 5750 8273955 85203 8188752 0 0 0 0 182.990046977997 1752357388.86699 75799
26112 25.5 520.707815416872 538.005294518114 185.618872880936 176.298486948013 172.236757040024 0 13.3879787921906 357 182118.13700629 182118.13700629 32107152 32107152 115342.566757231 115342.566757231 20334720 20334720 431.321927609819 618377.101078519 6459.51664352876 611917.58443499 5776 8275402 86650 8188752 0 0 0 0 184.97505235672 1752357390.8651 77307
26624 26 524.851437971775 537.834373605077 187.656564950943 178.336179018021 174.146961212158 0 13.5736045837402 364 183567.373598893 183567.373598893 32736704 32736704 116260.425193392 116260.425193392 20733440 20733440 440.723511593951 644117.856323056 6509.22126957293 637608.635053483 6036 8886346 88138 8798208 0 0 0 0 187.001701116562 1752357392.9028 78815
27136 26.5 528.787343559455 537.703881110751 189.733175992966 180.412790060043 176.140269041061 0 13.5970265865326 371 184943.960951412 184943.960951412 33366256 33366256 117132.272013348 117132.272013348 21132160 21132160 445.673616499766 653840.420702276 6575.78252512629 647264.63817715 6062 8887800 89592 8798208 0 0 0 0 189.065855741501 1752357394.97941 80323
