# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 13 2025 at 00:26:26+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-22.26.16-517696
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-22.26.16-517696
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
22528 22 2889.23988772187 2890.69335474858 36.6953370571136 27.4120540618896 25.5471091270447 0 11.2048668861389 132 289399.108220391 289399.108220391 7933024 7933024 174176.221498042 174176.221498042 4774528 4774528 334.582323163617 359872.441177759 6807.53932159068 353064.901856169 3812 4138906 76090 4062816 0 0 0 0 36.2811810970306 1752359213.91689 28382
23040 22.5 2887.59531997217 2890.50682644161 37.3343050479889 28.0510220527649 26.1213994026184 0 11.2153158187866 135 289234.38100539 289234.38100539 8113320 8113320 174077.0796449 174077.0796449 4883040 4883040 341.927429094435 369230.43240887 6896.5174991843 362333.914909685 3838 4140354 77538 4062816 0 0 0 0 36.9103832244873 1752359214.55586 29021
23552 23 2891.75832937136 2890.42054014176 37.9163811206818 28.6330981254578 26.6634402275085 0 11.2815716266632 138 289651.366529077 289651.366529077 8293616 8293616 174328.044353747 174328.044353747 4991552 4991552 346.220604638879 368663.093442247 7004.03572259186 361659.057719655 3936 4154217 79017 4075200 0 0 0 0 37.482531785965 1752359215.13794 29660
24064 23.5 2892.58805433546 2890.37124161564 38.5304479598999 29.2471649646759 27.2405242919922 0 11.2921357154846 141 289734.475469147 289734.475469147 8473912 8473912 174378.063862249 174378.063862249 5100064 5100064 350.578101006197 368068.210400053 7109.17118316305 360959.03921689 3962 4155671 80471 4075200 0 0 0 0 38.0877876281738 1752359215.752 30299
24576 24 2896.8473004432 2890.43987105224 39.1088109016418 29.8255279064178 27.7558312416077 0 11.4070703983307 144 290161.100489282 290161.100489282 8654208 8654208 174634.830147607 174634.830147607 5208576 5208576 357.791533292307 383811.398459502 7201.19320637925 376610.205253123 4144 4484372 81956 4402416 0 0 0 0 38.6568748950958 1752359216.33037 30938
25088 24.5 2892.0467801631 2890.40136023564 39.7807149887085 30.4974319934845 28.3665261268616 0 11.4163899421692 147 289680.259042381 289680.259042381 8834504 8834504 174345.433449477 174345.433449477 5317088 5317088 364.984323496282 392985.875237584 7289.08562903677 385696.789608548 4170 4485824 83408 4402416 0 0 0 0 39.319703578949 1752359217.00227 31577
25600 25 2896.88190907887 2890.45601473741 40.3511700630188 31.0678870677948 28.9012672901154 0 11.4776968955994 150 290164.567044046 290164.567044046 9014800 9014800 174636.916509981 174636.916509981 5425600 5425600 369.260777480635 392494.337212648 7396.91870575801 385097.41850689 4268 4499694 84894 4414800 0 0 0 0 39.8808805942535 1752359217.57273 32216
26112 25.5 2897.39299117146 2890.47971629584 40.9669380187988 31.6836550235748 29.4816889762878 0 11.4873349666595 153 290215.759297916 290215.759297916 9195096 9195096 174667.726809998 174667.726809998 5534112 5534112 373.52259268573 391888.411243016 7499.70677006481 384388.704472951 4294 4501145 86345 4414800 0 0 0 0 40.4875595569611 1752359218.18849 32855
26624 26 2887.28359044427 2890.34420224201 41.701297044754 32.41801404953 30.1543600559235 0 11.5997152328491 156 289203.156790412 289203.156790412 9375392 9375392 174058.287203494 174058.287203494 5642624 5642624 380.533816392204 407283.767509005 7589.19877061484 399694.56873839 4476 4829849 87833 4742016 0 0 0 0 41.2126514911652 1752359218.92285 33494
27136 26.5 2887.92464685702 2890.20314186817 42.3173859119415 33.0341029167175 30.7105641365051 0 11.6089417934418 159 289267.367849852 289267.367849852 9555688 9555688 174096.932933194 174096.932933194 5751136 5751136 387.530720039068 416228.240035878 7674.02151280565 408554.218523072 4502 4831295 89279 4742016 0 0 0 0 41.8197512626648 1752359219.53894 34133
